x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y,y_1,y_2,y_3,y_4,y_5,y_6
155,633.0,641.0,341132.0,341158.0,139.0,13.0,26.0,10685.0,61.0,94.0,1362.0,1.0,0.0,200.0,0.9295,0.3317,0.3077,0.0059,0.6154,1.0,1.0,2.143,0.9031,1.415,0.6923,-0.3995,0.3479,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
156,19.0,24.0,1709640.0,1709661.0,76.0,13.0,21.0,9498.0,118.0,135.0,1358.0,0.0,1.0,40.0,0.028,0.2762,0.2381,0.0037,0.3846,1.0,1.0,1.8808,0.699,1.3222,0.7619,-0.0236,0.2116,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
157,662.0,670.0,781434.0,781444.0,66.0,10.0,10.0,7181.0,89.0,123.0,1687.0,1.0,0.0,80.0,0.7848,0.175,0.8,0.0047,0.8,1.0,1.0,1.8195,0.9031,1.0,0.2,-0.15,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0
158,863.0,882.0,728350.0,728372.0,243.0,24.0,25.0,31245.0,118.0,140.0,1364.0,0.0,1.0,50.0,0.7067,0.4187,0.8636,0.0139,0.7917,0.88,1.0,2.3856,1.2787,1.3424,0.1364,0.0045,0.6839,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0
159,1125.0,1142.0,11499942.0,11499957.0,178.0,19.0,16.0,20778.0,105.0,132.0,1360.0,0.0,1.0,40.0,0.3206,0.302,0.8824,0.0125,0.8947,0.9375,0.0,2.2504,1.2305,1.1761,-0.1177,-0.088,0.4219,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
160,949.0,970.0,1037445.0,1037462.0,156.0,39.0,24.0,17756.0,101.0,127.0,1370.0,1.0,0.0,69.0,0.5839,0.563,0.8095,0.0153,0.5385,0.7083,0.0,2.1931,1.3222,1.2305,-0.1905,-0.1108,0.5903,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,1.0
161,72.0,145.0,98042.0,98192.0,6156.0,233.0,211.0,543449.0,69.0,109.0,1362.0,0.0,1.0,200.0,0.1057,0.4378,0.4867,0.0536,0.3133,0.7109,1.0,3.7893,1.8633,2.1761,0.5133,-0.3103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,1.0,1.0
162,221.0,242.0,3948212.0,3948253.0,519.0,33.0,41.0,48309.0,65.0,124.0,1360.0,1.0,0.0,200.0,0.325,0.3972,0.5122,0.0154,0.6364,1.0,1.0,2.7152,1.3222,1.6128,0.4878,-0.2728,0.9765,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
163,43.0,184.0,114768.0,114815.0,3918.0,172.0,88.0,408392.0,39.0,127.0,1362.0,0.0,1.0,40.0,0.0631,0.4088,0.3333,0.1035,0.8198,0.5341,0.0,3.5931,2.1492,1.6721,-0.6667,-0.1857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
164,1159.0,1169.0,301412.0,301420.0,66.0,12.0,8.0,7164.0,87.0,135.0,1690.0,1.0,0.0,150.0,0.6166,0.175,0.8,0.0059,0.8333,1.0,0.0,1.8195,1.0,0.9031,-0.2,-0.152,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
165,1219.0,1231.0,701105.0,701126.0,183.0,19.0,21.0,19652.0,91.0,126.0,1358.0,0.0,1.0,40.0,0.187,0.2738,0.5714,0.0088,0.6316,1.0,1.0,2.2624,1.0792,1.3222,0.4286,-0.161,0.417,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1.0
166,836.0,878.0,2150529.0,2150756.0,5390.0,297.0,258.0,635678.0,9.0,143.0,1362.0,0.0,1.0,40.0,0.7107,0.4347,0.185,0.0308,0.1414,0.8798,1.0,3.7316,1.6233,2.356,0.815,-0.0786,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
167,144.0,152.0,127892.0,127903.0,68.0,10.0,11.0,8586.0,101.0,142.0,1618.0,1.0,0.0,70.0,0.178,0.2273,0.7273,0.0049,0.8,1.0,1.0,1.8325,0.9031,1.0414,0.2727,-0.0136,0.1934,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
168,1545.0,1557.0,19815.0,19841.0,234.0,20.0,26.0,23207.0,66.0,124.0,1627.0,0.0,1.0,40.0,0.086,0.25,0.4615,0.0074,0.6,1.0,1.0,2.3692,1.0792,1.415,0.5385,-0.2252,0.5162,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
169,1202.0,1215.0,1127580.0,1127599.0,119.0,24.0,20.0,13662.0,106.0,127.0,1364.0,0.0,1.0,175.0,0.2185,0.5182,0.6842,0.0095,0.5417,0.95,1.0,2.0756,1.1139,1.2787,0.3158,-0.1031,0.4089,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
170,243.0,370.0,3658370.0,3658511.0,7639.0,462.0,260.0,819375.0,40.0,135.0,1666.0,0.0,1.0,40.0,0.2917,0.5734,0.9007,0.0762,0.2749,0.5423,1.0,3.883,2.1038,2.1492,0.0993,-0.162,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
171,387.0,396.0,695980.0,696006.0,169.0,25.0,26.0,17587.0,96.0,118.0,1372.0,0.0,1.0,40.0,0.5641,0.2778,0.3462,0.0066,0.36,1.0,1.0,2.2279,0.9542,1.415,0.6539,-0.187,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0
172,385.0,399.0,4138007.0,4138019.0,125.0,17.0,13.0,14167.0,83.0,141.0,1356.0,1.0,0.0,200.0,0.5678,0.256,0.8571,0.0103,0.8235,0.9231,0.0,2.0969,1.1461,1.0792,-0.1429,-0.1146,0.2901,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0
173,41.0,209.0,4639210.0,4639275.0,5828.0,296.0,169.0,618846.0,48.0,126.0,1358.0,0.0,1.0,40.0,0.0604,0.4663,0.3869,0.1237,0.5676,0.3846,0.0,3.7655,2.2253,1.8129,-0.6131,-0.1704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0
174,137.0,156.0,1093477.0,1093492.0,184.0,31.0,15.0,19460.0,96.0,118.0,1354.0,1.0,0.0,70.0,0.2024,0.3544,0.7895,0.014,0.6129,1.0,0.0,2.2648,1.2787,1.1761,-0.2105,-0.1737,0.4713,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
175,38.0,64.0,506976.0,507152.0,1760.0,174.0,180.0,178588.0,87.0,124.0,1360.0,0.0,1.0,200.0,0.0559,0.6154,0.1477,0.0191,0.1494,0.9778,1.0,3.2455,1.415,2.2455,0.8523,-0.2073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0
176,5.0,17.0,1302051.0,1302067.0,130.0,13.0,17.0,12480.0,61.0,119.0,1373.0,0.0,1.0,40.0,0.0073,0.3229,0.75,0.0087,0.9231,0.9412,1.0,2.1139,1.0792,1.2041,0.25,-0.25,0.3241,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0
177,41.0,221.0,4358896.0,4358964.0,6294.0,289.0,160.0,661448.0,43.0,124.0,1358.0,0.0,1.0,40.0,0.0604,0.4858,0.3778,0.1326,0.6228,0.425,0.0,3.7989,2.2553,1.8325,-0.6222,-0.179,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
178,1160.0,1168.0,1225386.0,1225405.0,63.0,21.0,19.0,7273.0,107.0,126.0,1320.0,0.0,1.0,40.0,0.2303,0.5855,0.4211,0.0061,0.381,1.0,1.0,1.7993,0.9031,1.2787,0.5789,-0.0981,0.2686,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0
179,1021.0,1036.0,754445.0,754492.0,294.0,51.0,49.0,39987.0,127.0,157.0,1372.0,0.0,1.0,40.0,0.4898,0.583,0.3192,0.0109,0.2941,0.9592,1.0,2.4683,1.1761,1.6721,0.6809,0.0626,0.9361,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0
180,1533.0,1542.0,1031539.0,1031599.0,382.0,43.0,60.0,38206.0,77.0,118.0,1632.0,1.0,0.0,100.0,0.1103,0.2926,0.15,0.0055,0.2093,1.0,1.0,2.5821,0.9542,1.7781,0.85,-0.2186,0.8299,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
181,265.0,297.0,492514.0,492654.0,2293.0,107.0,140.0,217759.0,82.0,116.0,1353.0,0.0,1.0,300.0,0.3917,0.4882,0.2286,0.0236,0.2991,1.0,1.0,3.3604,1.5051,2.1461,0.7714,-0.2581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
182,22.0,31.0,2097257.0,2097270.0,60.0,15.0,13.0,5573.0,81.0,103.0,1354.0,1.0,0.0,70.0,0.0325,0.4872,0.6923,0.0066,0.6,1.0,1.0,1.7781,0.9542,1.1139,0.3077,-0.2743,0.2253,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
183,39.0,173.0,2616577.0,2616725.0,8344.0,558.0,338.0,945879.0,52.0,141.0,1400.0,0.0,1.0,40.0,0.0557,0.5793,0.9054,0.0957,0.2401,0.4379,1.0,3.9214,2.1271,2.1703,0.0946,-0.1144,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0
184,1053.0,1063.0,173208.0,173226.0,68.0,26.0,18.0,8717.0,120.0,141.0,1366.0,0.0,1.0,185.0,0.4436,0.6222,0.5556,0.0073,0.3846,1.0,1.0,1.8325,1.0,1.2553,0.4444,0.0015,0.3068,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0
185,13.0,28.0,1024413.0,1024437.0,230.0,17.0,24.0,26034.0,93.0,127.0,1387.0,0.0,1.0,40.0,0.0188,0.3611,0.625,0.0108,0.8824,1.0,1.0,2.3617,1.1761,1.3802,0.375,-0.1157,0.5951,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0
186,83.0,92.0,2519944.0,2519955.0,55.0,13.0,12.0,6782.0,114.0,135.0,1354.0,1.0,0.0,70.0,0.1226,0.4444,0.8182,0.0066,0.6923,0.9167,1.0,1.7404,0.9542,1.0414,0.1818,-0.0366,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0
187,217.0,225.0,199985.0,200008.0,117.0,19.0,24.0,16891.0,135.0,156.0,1353.0,0.0,1.0,100.0,0.3208,0.3641,0.3478,0.0059,0.4211,0.9583,1.0,2.0682,0.9031,1.3617,0.6522,0.1279,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
188,85.0,101.0,2023127.0,2023150.0,268.0,28.0,25.0,26356.0,84.0,118.0,1356.0,1.0,0.0,70.0,0.1254,0.2717,0.6956,0.0118,0.5714,0.92,1.0,2.4281,1.2041,1.3617,0.3043,-0.2317,0.6079,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
189,339.0,355.0,3962284.0,3962304.0,250.0,20.0,20.0,25833.0,77.0,124.0,1692.0,1.0,0.0,70.0,0.4007,0.2188,0.8,0.0095,0.8,1.0,1.0,2.3979,1.2041,1.301,0.2,-0.1927,0.5296,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
190,1235.0,1258.0,2401744.0,2401760.0,152.0,36.0,23.0,19464.0,121.0,140.0,1600.0,0.0,1.0,40.0,0.4275,0.587,0.6956,0.0144,0.6389,0.6956,0.0,2.1818,1.3617,1.2041,-0.3043,0.0004,0.6079,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
191,41.0,190.0,2254407.0,2254463.0,4995.0,232.0,124.0,527906.0,39.0,127.0,1402.0,0.0,1.0,40.0,0.0585,0.4014,0.3758,0.1063,0.6422,0.4516,0.0,3.6985,2.1732,1.7482,-0.6242,-0.1743,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
192,39.0,186.0,2311225.0,2311296.0,5617.0,268.0,152.0,598575.0,42.0,135.0,1404.0,0.0,1.0,40.0,0.0556,0.4618,0.483,0.1047,0.5485,0.4671,0.0,3.7495,2.1673,1.8513,-0.517,-0.1675,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0
193,1616.0,1625.0,1725137.0,1725163.0,138.0,23.0,26.0,8720.0,48.0,84.0,1656.0,1.0,0.0,80.0,0.0374,0.4103,0.3462,0.0054,0.3913,1.0,1.0,2.1399,0.9542,1.415,0.6539,-0.5063,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0
194,203.0,220.0,105382.0,105408.0,188.0,43.0,36.0,17560.0,86.0,101.0,1392.0,0.0,1.0,220.0,0.2917,0.5747,0.6539,0.0122,0.3954,0.7222,1.0,2.2742,1.2305,1.415,0.3462,-0.2703,0.7174,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
195,1253.0,1263.0,2860158.0,2860168.0,76.0,13.0,10.0,7943.0,79.0,125.0,1688.0,1.0,0.0,70.0,0.5035,0.24,1.0,0.0059,0.7692,1.0,0.5,1.8808,1.0,1.0,0.0,-0.1835,0.2061,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0
196,773.0,801.0,2240409.0,2240422.0,207.0,34.0,23.0,26766.0,114.0,143.0,1668.0,1.0,0.0,100.0,0.9269,0.4313,0.4643,0.0168,0.8235,0.5652,0.0,2.316,1.4472,1.1139,-0.5357,0.0102,0.6015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0
197,1005.0,1012.0,53568.0,53593.0,83.0,16.0,27.0,14187.0,161.0,181.0,1353.0,0.0,1.0,200.0,0.5041,0.5257,0.28,0.0052,0.4375,0.9259,1.0,1.9191,0.8451,1.3979,0.72,0.3354,0.2998,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
198,39.0,194.0,498190.0,498252.0,5877.0,211.0,110.0,612067.0,47.0,126.0,1358.0,0.0,1.0,40.0,0.0574,0.3884,0.4,0.1141,0.7346,0.5636,0.0,3.7692,2.1903,1.7924,-0.6,-0.1864,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
199,12.0,24.0,304433.0,304472.0,320.0,15.0,39.0,32705.0,55.0,125.0,1353.0,0.0,1.0,70.0,0.0177,0.3162,0.3077,0.0089,0.8,1.0,1.0,2.5052,1.0792,1.5911,0.6923,-0.2015,0.7512,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
200,125.0,149.0,356611.0,356625.0,170.0,39.0,20.0,22467.0,123.0,141.0,1362.0,0.0,1.0,100.0,0.1836,0.494,0.5833,0.0176,0.6154,0.7,0.0,2.2304,1.3802,1.1461,-0.4167,0.0325,0.556,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0
201,206.0,220.0,138169.0,138184.0,104.0,29.0,18.0,11981.0,108.0,125.0,1362.0,0.0,1.0,200.0,0.3025,0.5048,0.9333,0.0103,0.4828,0.8333,1.0,2.017,1.1461,1.1761,0.0667,-0.1,0.3509,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0
202,15.0,149.0,2278497.0,2278909.0,37334.0,908.0,903.0,3918209.0,19.0,134.0,1387.0,0.0,1.0,40.0,0.0216,0.3238,0.3252,0.0966,0.1476,0.4563,1.0,4.5721,2.1271,2.6149,0.6748,-0.1801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0
203,1269.0,1296.0,374730.0,374925.0,2463.0,188.0,212.0,296673.0,42.0,143.0,1353.0,0.0,1.0,70.0,0.0843,0.5322,0.1385,0.02,0.1436,0.9198,1.0,3.3915,1.4314,2.29,0.8615,-0.059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
204,97.0,107.0,2770166.0,2770177.0,70.0,19.0,14.0,8127.0,104.0,127.0,1356.0,1.0,0.0,70.0,0.1431,0.3636,0.9091,0.0074,0.5263,0.7857,1.0,1.8451,1.0,1.0414,0.0909,-0.093,0.2173,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0
205,1289.0,1305.0,534066.0,534095.0,217.0,60.0,39.0,26032.0,108.0,133.0,1360.0,0.0,1.0,175.0,0.0809,0.5323,0.5517,0.0118,0.2667,0.7436,1.0,2.3365,1.2041,1.4624,0.4483,-0.0628,0.7462,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
206,367.0,440.0,795618.0,795659.0,2108.0,80.0,61.0,175110.0,6.0,119.0,1387.0,0.0,1.0,40.0,0.5292,0.2957,0.5616,0.0526,0.9125,0.6721,0.0,3.3239,1.8633,1.6128,-0.4384,-0.351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
207,452.0,922.0,4652868.0,4652894.0,6670.0,501.0,171.0,724380.0,85.0,134.0,1356.0,1.0,0.0,100.0,0.6401,0.4542,0.0553,0.3466,0.9381,0.1521,0.0,3.8241,2.6721,1.415,-0.9447,-0.1515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0
208,619.0,630.0,2113679.0,2113824.0,926.0,113.0,146.0,98616.0,92.0,126.0,1364.0,0.0,1.0,100.0,0.9076,0.4194,0.0759,0.0081,0.0974,0.9931,1.0,2.9666,1.0414,2.1614,0.9241,-0.168,0.9998,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
209,950.0,957.0,852041.0,852053.0,63.0,9.0,12.0,7758.0,115.0,141.0,1360.0,0.0,1.0,175.0,0.5926,0.25,0.5833,0.0052,0.7778,1.0,1.0,1.7993,0.8451,1.0792,0.4167,-0.038,0.1892,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0
210,630.0,649.0,96205.0,96225.0,254.0,26.0,20.0,28955.0,89.0,135.0,1684.0,1.0,0.0,70.0,0.7482,0.3316,0.95,0.0113,0.7308,1.0,1.0,2.4048,1.2787,1.301,0.05,-0.1094,0.6268,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
211,143.0,166.0,518468.0,518483.0,206.0,34.0,18.0,23642.0,101.0,127.0,1358.0,0.0,1.0,175.0,0.2106,0.4029,0.6522,0.0169,0.6765,0.8333,0.0,2.3139,1.3617,1.1761,-0.3478,-0.1034,0.5708,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
212,369.0,380.0,518261.0,518272.0,78.0,24.0,12.0,8388.0,95.0,119.0,1356.0,1.0,0.0,70.0,0.5443,0.3554,1.0,0.0081,0.4583,0.9167,0.5,1.8921,1.0414,1.0414,0.0,-0.1599,0.23,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0
213,61.0,67.0,799291.0,799301.0,34.0,8.0,10.0,2588.0,61.0,95.0,1690.0,1.0,0.0,211.0,0.0722,0.4333,0.6,0.0036,0.75,1.0,1.0,1.5315,0.7782,1.0,0.4,-0.4053,0.1659,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
214,145.0,171.0,233467.0,233671.0,1994.0,214.0,220.0,236010.0,104.0,135.0,1394.0,0.0,1.0,220.0,0.208,0.6241,0.1275,0.0187,0.1215,0.9273,1.0,3.2997,1.415,2.3096,0.8726,-0.0753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
215,1569.0,1585.0,116177.0,116204.0,218.0,36.0,32.0,23865.0,93.0,124.0,1692.0,0.0,1.0,300.0,0.1265,0.4954,0.5926,0.0095,0.4444,0.8438,1.0,2.3385,1.2041,1.4314,0.4074,-0.1447,0.7037,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1.0
216,1333.0,1347.0,1436808.0,1436820.0,121.0,17.0,12.0,11890.0,67.0,125.0,1356.0,0.0,1.0,40.0,0.0133,0.2798,0.8571,0.0103,0.8235,1.0,0.0,2.0828,1.1461,1.0792,-0.1429,-0.2323,0.2901,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0
217,41.0,224.0,1370247.0,1370411.0,11535.0,758.0,419.0,1327403.0,23.0,141.0,1400.0,0.0,1.0,40.0,0.0586,0.6156,0.8962,0.1307,0.2414,0.3914,0.0,4.062,2.2624,2.2148,-0.1038,-0.101,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
218,581.0,590.0,230644.0,230704.0,433.0,22.0,60.0,38917.0,62.0,111.0,1687.0,0.0,1.0,150.0,0.6888,0.1981,0.15,0.0053,0.4091,1.0,1.0,2.6365,0.9542,1.7781,0.85,-0.2978,0.8299,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
219,311.0,323.0,618457.0,618502.0,377.0,33.0,45.0,36933.0,59.0,132.0,1364.0,0.0,1.0,100.0,0.456,0.3018,0.2667,0.0088,0.3636,1.0,1.0,2.5763,1.0792,1.6532,0.7333,-0.2346,0.8299,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0
220,748.0,758.0,1199744.0,1199753.0,67.0,12.0,10.0,7367.0,87.0,134.0,1690.0,1.0,0.0,60.0,0.8852,0.2556,0.9,0.0059,0.8333,0.9,0.0,1.8261,1.0,0.9542,-0.1,-0.141,0.1954,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
221,51.0,175.0,249693.0,249742.0,3631.0,179.0,96.0,378154.0,45.0,125.0,1362.0,0.0,1.0,40.0,0.0749,0.4024,0.3952,0.091,0.6927,0.5104,0.0,3.56,2.0934,1.6902,-0.6048,-0.1864,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
222,54.0,76.0,1810277.0,1810283.0,78.0,22.0,10.0,8246.0,95.0,117.0,1356.0,1.0,0.0,70.0,0.0796,0.4091,0.2727,0.0162,1.0,0.6,0.0,1.8921,1.3424,0.7782,-0.7273,-0.1741,0.2432,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
223,1094.0,1101.0,1506525.0,1506531.0,17.0,7.0,7.0,2310.0,129.0,149.0,1360.0,0.0,1.0,50.0,0.3809,0.5952,0.8571,0.0052,1.0,0.8571,0.0,1.2305,0.8451,0.7782,-0.1429,0.0616,0.1499,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
224,806.0,815.0,1204128.0,1204136.0,52.0,10.0,8.0,5328.0,83.0,124.0,1352.0,1.0,0.0,80.0,0.7944,0.2778,0.8889,0.0067,0.9,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.1995,0.1773,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
225,8.0,18.0,2293926.0,2293946.0,109.0,22.0,20.0,11293.0,90.0,116.0,1356.0,1.0,0.0,70.0,0.0118,0.455,0.5,0.0074,0.4545,1.0,1.0,2.0374,1.0,1.301,0.5,-0.1906,0.3359,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
226,401.0,415.0,762911.0,762937.0,198.0,42.0,34.0,24783.0,118.0,134.0,1372.0,0.0,1.0,40.0,0.5846,0.456,0.5385,0.0102,0.3333,0.7647,1.0,2.2967,1.1461,1.415,0.4615,-0.0221,0.6015,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
227,1031.0,1058.0,68050.0,68092.0,665.0,41.0,42.0,63000.0,35.0,116.0,1627.0,0.0,1.0,40.0,0.6995,0.4136,0.6429,0.0166,0.6585,1.0,1.0,2.8228,1.4314,1.6233,0.3571,-0.2599,0.9961,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0
228,565.0,572.0,1074269.0,1074276.0,39.0,9.0,7.0,4442.0,101.0,134.0,1690.0,1.0,0.0,60.0,0.6686,0.2041,1.0,0.0041,0.7778,1.0,0.5,1.5911,0.8451,0.8451,0.0,-0.1102,0.156,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
229,230.0,332.0,119716.0,119826.0,5665.0,405.0,216.0,499944.0,36.0,118.0,1666.0,0.0,1.0,40.0,0.2761,0.4951,0.9273,0.0612,0.2519,0.5093,1.0,3.7532,2.0086,2.0414,0.0727,-0.3105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
230,779.0,803.0,1689276.0,1689652.0,4758.0,307.0,377.0,517021.0,42.0,143.0,1364.0,1.0,0.0,120.0,0.8226,0.4727,0.0638,0.0176,0.0782,0.9973,1.0,3.6774,1.3802,2.5752,0.9362,-0.1511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0
231,154.0,166.0,3755477.0,3755492.0,122.0,13.0,15.0,10893.0,65.0,111.0,1364.0,1.0,0.0,200.0,0.2258,0.3222,0.8,0.0088,0.9231,1.0,1.0,2.0864,1.0792,1.1761,0.2,-0.3025,0.3068,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0
232,41.0,199.0,2421293.0,2421350.0,5593.0,239.0,133.0,593650.0,42.0,127.0,1402.0,0.0,1.0,40.0,0.0585,0.379,0.3608,0.1127,0.6611,0.4286,0.0,3.7476,2.1987,1.7559,-0.6392,-0.1708,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0
