x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y,y_1,y_2,y_3,y_4,y_5,y_6
155,365.0,374.0,1084192.0,1084238.0,265.0,39.0,46.0,26849.0,88.0,119.0,1372.0,0.0,1.0,40.0,0.5321,0.3599,0.1956,0.0066,0.2308,1.0,1.0,2.4232,0.9542,1.6628,0.8044,-0.2085,0.6781,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0
156,41.0,218.0,553549.0,553733.0,16759.0,729.0,433.0,2020624.0,24.0,143.0,1402.0,0.0,1.0,40.0,0.0585,0.4854,0.962,0.1262,0.2428,0.4249,1.0,4.2242,2.248,2.2648,0.038,-0.058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
157,39.0,214.0,1914002.0,1914070.0,6615.0,244.0,131.0,684236.0,36.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4441,0.3886,0.1289,0.7172,0.5191,0.0,3.8205,2.243,1.8325,-0.6114,-0.1919,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
158,41.0,214.0,1424299.0,1424367.0,6404.0,231.0,125.0,660910.0,38.0,124.0,1358.0,0.0,1.0,40.0,0.0604,0.4556,0.3931,0.1274,0.7489,0.544,0.0,3.8064,2.238,1.8325,-0.6069,-0.1937,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
159,1009.0,1020.0,1067161.0,1067171.0,68.0,14.0,10.0,7634.0,96.0,132.0,1624.0,1.0,0.0,70.0,0.7438,0.3818,0.9091,0.0068,0.7857,1.0,0.0,1.8325,1.0414,1.0,-0.0909,-0.1229,0.2173,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,14.0,1030360.0,1030463.0,754.0,55.0,106.0,61497.0,63.0,106.0,1687.0,1.0,0.0,80.0,0.0,0.4771,0.1359,0.0083,0.2546,0.9717,1.0,2.8774,1.1461,2.0128,0.8641,-0.3628,0.9995,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
161,776.0,818.0,447943.0,447992.0,1222.0,77.0,54.0,112240.0,36.0,116.0,1654.0,1.0,0.0,80.0,0.9383,0.4062,0.8571,0.0254,0.5454,0.9074,1.0,3.0871,1.6233,1.6902,0.1429,-0.2824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0
162,347.0,364.0,1124976.0,1125024.0,390.0,51.0,50.0,46226.0,110.0,127.0,1372.0,0.0,1.0,40.0,0.5058,0.5221,0.3542,0.0124,0.3333,0.96,1.0,2.5911,1.2305,1.6812,0.6458,-0.074,0.9685,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
163,1557.0,1584.0,2375780.0,2375805.0,339.0,79.0,40.0,39556.0,104.0,132.0,1710.0,1.0,0.0,100.0,0.1474,0.4978,0.9259,0.0158,0.3418,0.625,0.0,2.5302,1.4314,1.3979,-0.0741,-0.0884,0.9231,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0
164,9.0,25.0,2583771.0,2583780.0,71.0,19.0,12.0,6886.0,84.0,111.0,1356.0,1.0,0.0,70.0,0.0133,0.5069,0.5625,0.0118,0.8421,0.75,0.0,1.8513,1.2041,0.9542,-0.4375,-0.2423,0.2583,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
165,0.0,14.0,677297.0,677417.0,812.0,93.0,120.0,60260.0,51.0,93.0,1358.0,1.0,0.0,70.0,0.0,0.5167,0.1167,0.0103,0.1505,1.0,1.0,2.9096,1.1461,2.0792,0.8833,-0.4202,0.9999,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
166,79.0,86.0,2887095.0,2887114.0,86.0,17.0,19.0,9690.0,102.0,123.0,1350.0,1.0,0.0,70.0,0.117,0.3534,0.3684,0.0052,0.4118,1.0,1.0,1.9345,0.8451,1.2787,0.6316,-0.1197,0.2445,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0
167,947.0,960.0,1388292.0,1388304.0,107.0,15.0,12.0,10416.0,65.0,119.0,1690.0,1.0,0.0,60.0,0.8639,0.3141,0.9231,0.0077,0.8667,1.0,0.0,2.0294,1.1139,1.0792,-0.0769,-0.2395,0.2739,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
168,17.0,27.0,1859616.0,1859633.0,80.0,23.0,17.0,4931.0,41.0,84.0,1356.0,1.0,0.0,70.0,0.0251,0.5294,0.5882,0.0074,0.4348,1.0,1.0,1.9031,1.0,1.2305,0.4118,-0.5185,0.2928,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
169,462.0,472.0,10369596.0,10369620.0,150.0,17.0,24.0,17768.0,105.0,132.0,1360.0,0.0,1.0,40.0,0.6794,0.375,0.4167,0.0074,0.5882,1.0,1.0,2.1761,1.0,1.3802,0.5833,-0.0746,0.3977,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0
170,657.0,678.0,2134924.0,2134950.0,425.0,28.0,26.0,37025.0,48.0,124.0,1356.0,1.0,0.0,100.0,0.969,0.2216,0.8077,0.0155,0.75,1.0,1.0,2.6284,1.3222,1.415,0.1923,-0.3194,0.8355,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0
171,625.0,636.0,1997356.0,1997506.0,1082.0,102.0,150.0,118721.0,94.0,132.0,1366.0,0.0,1.0,100.0,0.9151,0.3442,0.0733,0.0081,0.1078,1.0,1.0,3.0342,1.0414,2.1761,0.9267,-0.1428,0.9999,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
172,719.0,927.0,4689395.0,4689414.0,1535.0,239.0,120.0,173468.0,97.0,132.0,1358.0,1.0,0.0,100.0,0.6348,0.6116,0.0913,0.1532,0.8703,0.1583,0.0,3.1861,2.3181,1.2787,-0.9086,-0.1171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0
173,492.0,506.0,169603.0,169617.0,110.0,21.0,16.0,20245.0,178.0,197.0,1387.0,0.0,1.0,40.0,0.7094,0.4388,1.0,0.0101,0.6667,0.875,0.5,2.0414,1.1461,1.1461,0.0,0.4379,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
174,1145.0,1154.0,595201.0,595245.0,226.0,23.0,44.0,24834.0,93.0,126.0,1358.0,1.0,0.0,100.0,0.3004,0.4293,0.2045,0.0066,0.3913,1.0,1.0,2.3541,0.9542,1.6435,0.7954,-0.1415,0.6514,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0
175,74.0,91.0,2032900.0,2032910.0,99.0,29.0,17.0,11843.0,109.0,134.0,1354.0,1.0,0.0,70.0,0.1093,0.4177,0.5882,0.0126,0.5862,0.5882,0.0,1.9956,1.2305,1.0,-0.4118,-0.0654,0.2928,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0
176,1065.0,1083.0,3029617.0,3029632.0,155.0,27.0,17.0,14896.0,83.0,126.0,1364.0,1.0,0.0,80.0,0.412,0.4259,0.8333,0.0132,0.6667,0.8824,0.0,2.1903,1.2553,1.1761,-0.1667,-0.2492,0.4465,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0
177,112.0,127.0,33720.0,33737.0,178.0,16.0,17.0,17274.0,69.0,125.0,1692.0,1.0,0.0,80.0,0.1324,0.302,0.8824,0.0089,0.9375,1.0,1.0,2.2504,1.1761,1.2305,0.1177,-0.2418,0.4219,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
178,1358.0,1378.0,956972.0,956991.0,226.0,23.0,27.0,23587.0,86.0,119.0,1387.0,0.0,1.0,40.0,0.013,0.4053,0.95,0.0144,0.8696,0.7037,0.0,2.3541,1.301,1.2787,-0.05,-0.1846,0.6268,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
179,220.0,229.0,3094414.0,3094424.0,54.0,10.0,10.0,6091.0,104.0,124.0,1692.0,0.0,1.0,70.0,0.26,0.4,0.9,0.0053,0.9,1.0,1.0,1.7324,0.9542,1.0,0.1,-0.1188,0.1954,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,1.0,0.0
180,2.0,10.0,1798872.0,1798895.0,131.0,16.0,23.0,12909.0,81.0,117.0,1698.0,0.0,1.0,90.0,0.0024,0.288,0.3478,0.0047,0.5,1.0,1.0,2.1173,0.9031,1.3617,0.6522,-0.2301,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0
181,57.0,64.0,2014358.0,2014368.0,59.0,11.0,10.0,7052.0,107.0,134.0,1356.0,0.0,1.0,40.0,0.0841,0.1571,0.7,0.0052,0.6364,1.0,1.0,1.7708,0.8451,1.0,0.3,-0.0662,0.1753,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
182,834.0,884.0,283101.0,283128.0,359.0,71.0,43.0,31349.0,73.0,116.0,1360.0,1.0,0.0,300.0,0.7,0.7341,0.54,0.0368,0.7042,0.6279,0.0,2.5551,1.699,1.4314,-0.46,-0.3178,0.9991,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,1.0
183,39.0,187.0,2321871.0,2322028.0,9582.0,611.0,384.0,1095577.0,39.0,140.0,1404.0,0.0,1.0,40.0,0.0556,0.5876,0.9427,0.1054,0.2422,0.4089,1.0,3.9815,2.1703,2.1959,0.0573,-0.1067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
184,567.0,580.0,532545.0,532556.0,110.0,16.0,11.0,11890.0,75.0,140.0,1690.0,1.0,0.0,70.0,0.671,0.2308,0.8461,0.0077,0.8125,1.0,0.0,2.0414,1.1139,1.0414,-0.1539,-0.1555,0.257,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0
185,41.0,216.0,2985655.0,2985724.0,7003.0,252.0,138.0,734568.0,40.0,127.0,1356.0,0.0,1.0,40.0,0.0605,0.42,0.3943,0.1291,0.6944,0.5,0.0,3.8453,2.243,1.8389,-0.6057,-0.1805,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
186,860.0,866.0,10624922.0,10624934.0,49.0,9.0,13.0,5907.0,115.0,132.0,1360.0,0.0,1.0,40.0,0.7265,0.3194,0.5,0.0044,0.6667,0.9231,1.0,1.6902,0.7782,1.0792,0.5,-0.0582,0.1773,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
187,39.0,212.0,1814642.0,1814708.0,6525.0,278.0,134.0,674367.0,38.0,124.0,1358.0,0.0,1.0,40.0,0.0574,0.4285,0.3815,0.1274,0.6223,0.4925,0.0,3.8146,2.238,1.8195,-0.6185,-0.1926,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
188,25.0,31.0,55671.0,55688.0,64.0,12.0,17.0,9996.0,147.0,166.0,1353.0,0.0,1.0,200.0,0.0369,0.3726,0.3529,0.0044,0.5,1.0,1.0,1.8062,0.7782,1.2305,0.6471,0.2202,0.2083,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0
189,484.0,513.0,1457758.0,1457776.0,196.0,52.0,35.0,22534.0,104.0,127.0,1360.0,1.0,0.0,70.0,0.7118,0.6245,0.6207,0.0213,0.5577,0.5143,0.0,2.2923,1.4624,1.2553,-0.3793,-0.1018,0.8123,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
190,357.0,378.0,1090984.0,1091013.0,229.0,53.0,37.0,27597.0,111.0,134.0,1372.0,0.0,1.0,40.0,0.5204,0.624,0.7241,0.0153,0.3962,0.7838,1.0,2.3598,1.3222,1.4624,0.2759,-0.0585,0.8854,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
191,633.0,641.0,341132.0,341158.0,139.0,13.0,26.0,10685.0,61.0,94.0,1362.0,1.0,0.0,200.0,0.9295,0.3317,0.3077,0.0059,0.6154,1.0,1.0,2.143,0.9031,1.415,0.6923,-0.3995,0.3479,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
192,123.0,140.0,1477978.0,1477986.0,69.0,19.0,12.0,8701.0,113.0,142.0,1652.0,1.0,0.0,100.0,0.1489,0.4927,0.4706,0.0103,0.8947,0.6667,0.0,1.8389,1.2305,0.9031,-0.5294,-0.0148,0.2482,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
193,844.0,853.0,407114.0,407124.0,63.0,10.0,10.0,6207.0,78.0,114.0,1690.0,1.0,0.0,70.0,0.9905,0.3,0.9,0.0053,0.9,1.0,1.0,1.7993,0.9542,1.0,0.1,-0.2303,0.1954,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
194,793.0,801.0,2533145.0,2533151.0,31.0,9.0,6.0,3476.0,99.0,121.0,1687.0,1.0,0.0,70.0,0.9401,0.3542,0.75,0.0047,0.8889,1.0,0.0,1.4914,0.9031,0.7782,-0.25,-0.124,0.1551,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,1.0
195,309.0,322.0,1314894.0,1314902.0,61.0,14.0,10.0,6886.0,102.0,123.0,1623.0,1.0,0.0,100.0,0.3808,0.4135,0.6154,0.008,0.9286,0.8,0.0,1.7853,1.1139,0.9031,-0.3846,-0.1181,0.2105,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0
196,69.0,81.0,2001776.0,2001794.0,119.0,20.0,18.0,11516.0,84.0,117.0,1352.0,1.0,0.0,70.0,0.1021,0.4491,0.6667,0.0089,0.6,1.0,1.0,2.0756,1.0792,1.2553,0.3333,-0.244,0.3601,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
197,1145.0,1157.0,2613103.0,2613123.0,168.0,15.0,20.0,19901.0,105.0,135.0,1362.0,0.0,1.0,40.0,0.301,0.3,0.6,0.0088,0.8,1.0,1.0,2.2253,1.0792,1.301,0.4,-0.0745,0.3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
198,1027.0,1036.0,2835787.0,2835797.0,69.0,11.0,10.0,7446.0,87.0,127.0,1687.0,1.0,0.0,70.0,0.7718,0.2333,0.9,0.0053,0.8182,1.0,1.0,1.8389,0.9542,1.0,0.1,-0.1569,0.1954,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0
199,1118.0,1130.0,2673603.0,2673616.0,118.0,16.0,13.0,14120.0,103.0,253.0,1358.0,0.0,1.0,40.0,0.3358,0.2436,0.9231,0.0088,0.75,1.0,1.0,2.0719,1.0792,1.1139,0.0769,-0.0652,0.2739,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,1.0
200,505.0,522.0,1998060.0,1998064.0,29.0,18.0,6.0,3489.0,116.0,126.0,1358.0,0.0,1.0,50.0,0.7437,0.5735,0.2353,0.0125,0.9444,0.6667,0.0,1.4624,1.2305,0.6021,-0.7647,-0.0601,0.1734,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0
201,1245.0,1254.0,1779008.0,1779024.0,84.0,13.0,16.0,9791.0,104.0,130.0,1362.0,1.0,0.0,120.0,0.1586,0.4167,0.5625,0.0066,0.6923,1.0,1.0,1.9243,0.9542,1.2041,0.4375,-0.0894,0.2583,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0
202,1.0,222.0,486069.0,486291.0,22554.0,999.0,605.0,2712104.0,27.0,150.0,1400.0,0.0,1.0,40.0,0.0014,0.5403,0.9955,0.1579,0.2212,0.3669,1.0,4.3532,2.3444,2.3463,0.0045,-0.0606,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
203,0.0,6.0,2939205.0,2939222.0,69.0,14.0,18.0,7151.0,92.0,118.0,1348.0,1.0,0.0,70.0,0.0,0.3235,0.3529,0.0044,0.4286,0.9444,1.0,1.8389,0.7782,1.2305,0.6471,-0.1903,0.2083,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
204,981.0,992.0,467888.0,467902.0,102.0,16.0,14.0,12417.0,115.0,132.0,1356.0,0.0,1.0,40.0,0.5369,0.3377,0.7857,0.0081,0.6875,1.0,1.0,2.0086,1.0414,1.1461,0.2143,-0.0489,0.2712,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
205,1123.0,1133.0,94662.0,94672.0,73.0,11.0,10.0,6734.0,70.0,109.0,1694.0,0.0,1.0,60.0,0.6623,0.27,1.0,0.0059,0.9091,1.0,0.5,1.8633,1.0,1.0,0.0,-0.2793,0.2061,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,0.0,1.0
206,9.0,18.0,379740.0,379759.0,110.0,11.0,19.0,12881.0,99.0,133.0,1687.0,0.0,1.0,200.0,0.0107,0.3567,0.4737,0.0053,0.8182,1.0,1.0,2.0414,0.9542,1.2787,0.5263,-0.0852,0.2942,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0
207,41.0,211.0,4703077.0,4703142.0,5830.0,289.0,158.0,614756.0,44.0,125.0,1356.0,0.0,1.0,40.0,0.0605,0.4724,0.3823,0.1254,0.5882,0.4114,0.0,3.7657,2.2304,1.8129,-0.6176,-0.1762,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
208,1536.0,1561.0,48398.0,48463.0,479.0,61.0,67.0,43294.0,82.0,102.0,1692.0,0.0,1.0,300.0,0.1549,0.7052,0.3846,0.0148,0.4098,0.9701,1.0,2.6803,1.3979,1.8129,0.6154,-0.2939,0.9998,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0
209,37.0,48.0,1508012.0,1508040.0,178.0,25.0,28.0,18774.0,92.0,116.0,1356.0,1.0,0.0,70.0,0.0546,0.4221,0.3929,0.0081,0.44,1.0,1.0,2.2504,1.0414,1.4472,0.6071,-0.176,0.5096,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0
210,1680.0,1689.0,990614.0,990624.0,68.0,10.0,10.0,3507.0,21.0,82.0,1692.0,1.0,0.0,70.0,0.0036,0.2444,0.9,0.0053,0.9,1.0,1.0,1.8325,0.9542,1.0,0.1,-0.5971,0.1954,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
211,616.0,622.0,2182058.0,2182079.0,82.0,14.0,21.0,9584.0,109.0,126.0,1366.0,0.0,1.0,100.0,0.9019,0.3492,0.2857,0.0044,0.4286,1.0,1.0,1.9138,0.7782,1.3222,0.7143,-0.0869,0.2359,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
212,0.0,21.0,1399301.0,1399304.0,52.0,21.0,4.0,5644.0,56.0,151.0,1690.0,1.0,0.0,70.0,0.0,0.1746,0.1429,0.0124,1.0,0.75,0.0,1.716,1.3222,0.4771,-0.8571,-0.152,0.1687,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0
213,1146.0,1223.0,3997970.0,3998180.0,3432.0,258.0,330.0,389429.0,92.0,143.0,1366.0,0.0,1.0,40.0,0.2094,0.7878,0.3667,0.0564,0.2984,0.6364,1.0,3.5356,1.8865,2.3222,0.6333,-0.1135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0
214,39.0,226.0,702679.0,702873.0,18071.0,814.0,534.0,2160349.0,27.0,148.0,1400.0,0.0,1.0,40.0,0.0557,0.5019,0.9639,0.1336,0.2297,0.3633,1.0,4.257,2.2718,2.2878,0.0361,-0.066,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
215,1321.0,1339.0,513812.0,514011.0,2145.0,134.0,201.0,228995.0,16.0,133.0,1380.0,0.0,1.0,40.0,0.0594,0.4012,0.0904,0.013,0.1343,0.9901,1.0,3.3314,1.2553,2.2989,0.9096,-0.166,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
216,1372.0,1388.0,784148.0,784164.0,131.0,22.0,17.0,16983.0,118.0,142.0,1694.0,1.0,0.0,80.0,0.3613,0.4883,1.0,0.0094,0.7273,0.9412,0.5,2.1173,1.2041,1.2041,0.0,0.0128,0.4235,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0
217,1037.0,1055.0,2195695.0,2195707.0,78.0,29.0,18.0,9512.0,111.0,135.0,1370.0,1.0,0.0,80.0,0.4599,0.6389,0.6667,0.0131,0.6207,0.6667,0.0,1.8921,1.2553,1.0792,-0.3333,-0.0473,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0.0
218,301.0,340.0,903475.0,903521.0,1228.0,69.0,64.0,124716.0,55.0,126.0,1666.0,0.0,1.0,40.0,0.3613,0.3155,0.8478,0.0234,0.5652,0.7188,1.0,3.0892,1.5911,1.6628,0.1522,-0.2066,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,1.0
219,1457.0,1466.0,1928741.0,1928773.0,192.0,24.0,32.0,19002.0,82.0,125.0,1688.0,1.0,0.0,70.0,0.263,0.3333,0.2813,0.0053,0.375,1.0,1.0,2.2833,0.9542,1.5051,0.7188,-0.2268,0.4763,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0
220,1084.0,1097.0,185575.0,185588.0,108.0,16.0,17.0,21840.0,195.0,212.0,1387.0,0.0,1.0,40.0,0.4182,0.3609,1.0,0.0094,0.8125,0.7647,0.5,2.0334,1.1139,1.1139,0.0,0.5799,0.2914,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0
221,41.0,212.0,4419228.0,4419287.0,6175.0,266.0,144.0,652005.0,46.0,127.0,1358.0,0.0,1.0,40.0,0.0604,0.388,0.345,0.1259,0.6429,0.4097,0.0,3.7906,2.233,1.7708,-0.655,-0.1751,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
222,1050.0,1071.0,856766.0,856784.0,180.0,33.0,23.0,22591.0,119.0,135.0,1376.0,0.0,1.0,40.0,0.4433,0.5238,0.8571,0.0153,0.6364,0.7826,0.0,2.2553,1.3222,1.2553,-0.1429,-0.0195,0.6236,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0
223,383.0,396.0,133188.0,133203.0,127.0,19.0,15.0,13938.0,90.0,135.0,1688.0,1.0,0.0,60.0,0.4538,0.3487,0.8667,0.0077,0.6842,1.0,1.0,2.1038,1.1139,1.1761,0.1333,-0.1426,0.3285,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
224,1129.0,1140.0,335177.0,335188.0,87.0,18.0,11.0,9260.0,81.0,127.0,1687.0,1.0,0.0,100.0,0.6485,0.281,1.0,0.0065,0.6111,1.0,0.5,1.9395,1.0414,1.0414,0.0,-0.1685,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0
225,1170.0,1184.0,1038876.0,1038891.0,113.0,27.0,18.0,14982.0,125.0,142.0,1362.0,1.0,0.0,70.0,0.2614,0.4619,0.9333,0.0103,0.5185,0.8333,1.0,2.0531,1.1461,1.1761,0.0667,0.0358,0.3509,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
226,1070.0,1079.0,863518.0,863529.0,74.0,13.0,11.0,7842.0,78.0,132.0,1652.0,1.0,0.0,100.0,0.6937,0.2525,0.8182,0.0055,0.6923,1.0,1.0,1.8692,0.9542,1.0414,0.1818,-0.1721,0.2051,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1.0
227,1327.0,1332.0,1432108.0,1432144.0,105.0,14.0,36.0,12615.0,111.0,135.0,1354.0,0.0,1.0,40.0,0.0325,0.4167,0.1389,0.0037,0.3571,1.0,1.0,2.0212,0.699,1.5563,0.8611,-0.0614,0.3068,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0
228,1068.0,1085.0,2783339.0,2783352.0,105.0,24.0,15.0,10605.0,90.0,124.0,1364.0,1.0,0.0,80.0,0.4091,0.5249,0.7647,0.0125,0.7083,0.8667,0.0,2.0212,1.2305,1.1139,-0.2353,-0.2109,0.3678,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
229,1331.0,1344.0,397980.0,398111.0,788.0,67.0,137.0,65200.0,61.0,96.0,1353.0,0.0,1.0,70.0,0.0133,0.5373,0.0992,0.0096,0.194,0.9562,1.0,2.8965,1.1139,2.1173,0.9008,-0.3536,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0
230,1173.0,1188.0,1072387.0,1072413.0,258.0,20.0,26.0,26729.0,77.0,122.0,1353.0,1.0,0.0,50.0,0.2439,0.3385,0.5769,0.0111,0.75,1.0,1.0,2.4116,1.1761,1.415,0.4231,-0.1906,0.6422,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0
231,39.0,46.0,1135364.0,1135377.0,52.0,13.0,13.0,5448.0,87.0,126.0,1688.0,1.0,0.0,60.0,0.0462,0.4286,0.5385,0.0041,0.5385,1.0,1.0,1.716,0.8451,1.1139,0.4615,-0.1815,0.1965,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0
232,39.0,216.0,1903355.0,1903423.0,6878.0,247.0,128.0,709363.0,38.0,126.0,1358.0,0.0,1.0,40.0,0.0574,0.4286,0.3842,0.1303,0.7166,0.5313,0.0,3.8375,2.248,1.8325,-0.6158,-0.1943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
