x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,y,y_1,y_2,y_3,y_4,y_5
316,-0.249892,-0.550421,-1.399176,-1.460111,-0.2323,-0.534967,-1.566881,-1.451731,-0.216201,-0.520206,-1.794434,-1.442918,0.125735,-0.458504,-1.038601,-1.196119,-0.151111,-0.444054,-1.624018,-1.345024,-0.433852,-0.561995,-1.610894,-1.335476,0.061677,-0.367211,-1.277035,-0.929932,-0.144082,-0.181449,-1.263859,-1.292715,-0.128909,-0.51974,-1.49298,-1.286082,5,5.0,5.0,5.0,3.0,5.0
317,1.514052,0.716937,0.042617,-0.08428,1.242496,0.732156,0.533444,-0.079042,1.268514,0.74826,0.30936,-0.073135,1.007913,0.679357,0.101317,0.018756,1.03078,0.516432,-0.128595,-0.189291,1.052117,0.530453,0.122558,0.027868,0.945296,0.597585,0.107463,-0.350719,0.967631,0.606393,0.113031,-0.137475,1.214214,0.838898,0.663291,0.235886,2,0.0,3.0,5.0,0.0,2.0
318,-1.646348,-2.03629,0.403065,1.397384,-2.075795,-2.151641,0.953509,1.610422,-1.849387,-2.357295,0.970552,1.981539,-2.153225,-2.296587,0.281304,1.286452,-1.923949,-2.27771,0.290124,1.649374,-1.919822,-2.353611,0.839849,1.653394,-1.85283,-2.25295,0.28805,1.123642,-1.84871,-2.151056,0.292626,1.122787,-1.845121,-2.228996,0.603395,1.128074,1,4.0,2.0,1.0,3.0,1.0
319,-0.470385,-0.72523,-1.519325,-1.301361,-0.158561,-0.534967,-1.266835,-1.082161,-0.141965,-0.345245,-1.253459,-0.916079,-0.903473,-1.071198,-1.278584,-1.143298,-0.668189,-0.924298,-1.025849,-0.924758,-0.656748,-0.911579,-1.252249,-0.758677,-0.969212,-1.419717,-1.698404,-1.245867,-0.662882,-1.275675,-1.443454,-1.03016,-0.651234,-1.133319,-1.193498,-0.813747,4,4.0,2.0,4.0,4.0,4.0
320,-1.57285,-2.167396,1.424335,2.244049,-1.559617,-2.020559,1.133537,2.032788,-0.438908,-1.088829,0.609902,0.717124,-1.491592,-2.165295,1.361226,1.867479,-1.48074,-2.146735,1.067744,2.069641,-1.474031,-2.135121,1.078945,2.230194,-1.705561,-2.033678,0.890006,1.755511,-1.700481,-2.019749,0.891274,1.752918,-1.695885,-2.00986,0.663291,1.600409,1,4.0,1.0,4.0,1.0,5.0
321,-0.102897,-0.550421,-1.218951,-1.248444,-0.37978,-0.534967,-1.446863,-1.398935,-0.364672,-0.520206,-1.433784,-1.232182,-0.168324,-0.502268,-1.758549,-1.513043,-0.446584,-0.487713,-1.504385,-1.292491,-0.136658,-0.4746,-1.312023,-1.28304,-0.453767,-0.542629,-1.818795,-1.45649,-0.440539,-0.531602,-1.383589,-1.450248,-0.42738,-0.51974,-1.373187,-1.2336,5,5.0,2.0,3.0,5.0,5.0
322,0.044099,0.017705,-1.038727,-0.930945,-0.158561,-0.185416,-1.266835,-1.082161,-0.438908,-0.520206,-1.253459,-1.284866,-0.388869,-0.633559,-1.698554,-1.354581,-0.372716,-0.749664,-1.923103,-1.502624,-0.359554,-0.911579,-1.670668,-1.70253,-0.674672,-1.15659,-1.939186,-1.772424,-0.662882,-1.144368,-1.922372,-1.765313,-0.949706,-1.2648,-1.912255,-1.758417,4,1.0,4.0,0.0,4.0,1.0
323,-1.57285,-2.03629,0.282916,1.556134,-1.854576,-2.37011,0.593453,2.032788,-1.849387,-2.357295,0.30936,2.034223,-1.932681,-2.252823,0.281304,1.656196,-1.702344,-2.146735,0.290124,1.859508,-1.696927,-2.135121,0.301881,1.653394,-1.705561,-2.25295,0.107463,1.755511,-1.996938,-2.326133,0.113031,1.962961,-1.695885,-2.228996,0.363809,1.757854,1,1.0,4.0,3.0,1.0,1.0
324,1.073066,0.804341,0.943738,0.444886,1.389975,1.212789,1.253555,0.607303,1.416986,1.229403,1.271094,0.453704,1.375487,1.248287,0.821265,0.494142,1.695595,1.258626,1.127561,0.493642,1.42361,0.880036,0.839849,0.132741,1.387105,1.211546,1.431766,0.702396,1.782888,1.438005,1.130733,0.7027,1.438068,1.233342,0.842981,0.235886,2,4.0,2.0,1.0,2.0,5.0
325,-0.396887,-0.681527,-1.45925,-1.036778,-0.37978,-0.666048,-0.966788,-0.818182,0.526157,0.179637,0.068926,-0.073135,-0.168324,-0.370976,-1.098597,-1.090478,0.439835,-0.00747,-0.188412,-0.189291,1.126416,0.880036,0.839849,0.499795,0.945296,0.334459,-0.434297,-0.08744,0.671174,0.168703,0.053167,-0.084964,1.288832,0.751244,0.543498,0.340849,5,2.0,1.0,1.0,5.0,5.0
326,0.191094,-0.113401,-0.798429,-0.772195,0.210138,-0.272803,-1.266835,-1.134957,-0.364672,-0.432726,-1.493892,-1.33755,0.125735,-0.195921,-0.978606,-0.826374,0.144362,-0.182104,-1.2053,-0.819691,0.160536,0.006078,-1.192475,-1.020858,0.429852,-0.016376,-0.614884,-0.613998,0.448832,-0.181449,-0.605346,-0.610073,0.169563,-0.169124,-0.834119,-0.813747,5,0.0,3.0,5.0,5.0,2.0
327,1.367057,0.848043,0.523215,0.127386,1.095016,0.513687,0.05337,0.132141,0.8231,0.529559,0.068926,-0.441923,1.375487,0.504301,0.281304,0.018756,1.104649,0.691066,0.050856,-0.189291,1.126416,0.530453,-0.176313,-0.181877,0.945296,0.553731,0.28805,-0.245408,0.967631,0.562624,0.292626,-0.084964,0.99036,0.575936,0.064327,-0.079004,3,1.0,0.0,3.0,3.0,2.0
328,-1.719846,-2.167396,1.844858,2.561548,-1.485877,-2.151641,1.493592,2.560745,-1.700916,-2.138594,1.210986,2.192275,-2.006196,-2.165295,1.181239,2.448506,-1.850081,-2.146735,0.888293,2.437374,-1.845523,-2.135121,0.899623,2.28263,-1.85283,-2.296804,1.251179,2.545347,-1.84871,-2.282363,1.250463,2.383049,-1.845121,-2.141341,0.962773,2.177708,1,1.0,3.0,5.0,3.0,1.0
329,0.485085,0.148811,-0.498055,-0.666362,0.505098,0.164136,-0.726751,-0.659795,0.526157,0.179637,-0.472049,-1.021446,0.419794,-0.020865,-0.618631,-0.826374,0.439835,0.167164,-0.60713,-0.819691,0.457729,0.180869,-0.594733,-0.811113,0.061677,-0.016376,-0.915862,-0.666654,0.374717,-0.006373,-0.90467,-0.872628,0.393417,0.006184,-0.65443,-0.866229,3,3.0,3.0,3.0,4.0,3.0
330,-0.911371,-0.768932,-1.038727,-0.560529,-0.674739,-0.272803,-0.546723,0.02655,-0.661615,-0.738907,0.189143,0.453704,-0.976988,-0.677323,-0.738623,-0.45663,-0.668189,-0.531371,-0.487496,-0.084225,-0.656748,-0.824183,0.301881,0.866849,-0.748307,-0.191794,-0.614884,-0.613998,-0.440539,-0.181449,-0.365887,-0.40003,-0.42738,-0.651222,0.603395,0.498294,4,0.0,0.0,3.0,4.0,0.0
331,-0.102897,-0.200805,-1.218951,-1.036778,0.505098,0.164136,-0.966788,-0.448612,0.8231,0.179637,0.068926,-0.231187,0.419794,-0.020865,-0.858614,-0.826374,0.439835,-0.00747,-0.846398,-0.609558,0.754923,0.530453,-0.176313,-0.391622,0.356217,-0.016376,-0.675079,-0.666654,0.07826,-0.181449,-0.665211,-0.872628,0.691889,0.006184,-0.894016,-0.866229,5,5.0,1.0,3.0,5.0,5.0
332,2.028536,1.022851,0.823588,0.286136,1.684934,1.256483,1.133537,0.501711,1.713929,1.273143,1.150877,0.506388,1.743062,1.029468,0.821265,0.230039,1.769463,1.040333,0.589209,0.230975,1.42361,1.054828,0.600752,0.499795,1.534375,1.123838,0.769615,0.333806,1.560545,0.912777,0.771544,0.12508,1.587304,0.926552,0.783084,0.340849,2,4.0,2.0,2.0,2.0,5.0
333,-0.176394,0.498427,0.583289,0.497802,-0.45352,0.513687,0.83349,0.237733,-1.032794,0.004676,0.068926,0.032233,0.34628,0.548065,0.281304,0.33568,-0.446584,0.56009,0.050856,0.493642,-0.953942,0.355661,0.540978,0.342486,0.135312,0.860711,1.190984,0.597084,-0.736996,0.518855,0.651815,0.387634,-1.248178,0.050011,-0.115362,0.183404,0,2.0,0.0,3.0,3.0,0.0
334,0.338089,-0.025997,-0.43798,-0.666362,-0.2323,-0.185416,-0.906779,-1.029365,-0.216201,-0.345245,-1.373676,-1.021446,0.419794,0.329246,-0.378649,-0.562271,0.144362,0.036189,-0.547313,-0.767158,-0.433852,-0.081318,-1.013152,-0.968422,0.356217,0.202896,-0.374101,-0.719309,0.671174,0.387548,-0.365887,-0.505051,-0.128909,0.225319,-0.594534,-0.708784,3,3.0,1.0,3.0,3.0,3.0
335,-0.176394,0.192513,0.342991,0.180303,-0.45352,-0.447579,-0.126658,0.184937,-0.735851,-0.563946,0.369468,0.611756,0.05222,0.37301,0.641278,0.018756,-0.668189,-0.356737,0.110673,0.020842,-0.656748,-0.343506,0.122558,0.027868,0.503487,0.24675,0.167659,-0.350719,-0.366425,-0.268987,-0.306022,-0.347519,-0.651234,-0.256778,-0.295052,-0.341412,4,5.0,4.0,0.0,4.0,4.0
336,2.028536,1.19766,0.823588,0.233219,1.758674,1.038013,0.83349,0.501711,1.416986,1.229403,1.150877,0.506388,1.890091,1.116996,1.061248,0.33568,1.547858,1.302284,0.768659,0.493642,1.572207,1.142224,0.540978,0.342486,1.31347,0.685294,0.348246,0.017871,1.041746,0.518855,-0.126428,-0.189986,0.468035,0.050011,-0.534637,-0.761265,2,2.0,4.0,2.0,2.0,2.0
337,1.073066,0.804341,0.703439,0.233219,1.389975,0.994319,0.173388,0.448916,1.120043,0.66078,0.189143,0.242968,1.375487,0.854412,0.521286,0.282859,1.400122,0.691066,0.828476,0.493642,0.532028,0.530453,0.301881,0.29005,1.387105,0.860711,0.589028,0.491773,0.745289,0.518855,0.053167,0.230101,-0.128909,0.532109,0.603395,0.498294,2,2.0,5.0,3.0,2.0,2.0
338,1.073066,0.97915,0.943738,0.444886,1.095016,0.819544,0.713472,0.237733,1.120043,0.835741,0.730119,0.242968,1.375487,1.029468,0.821265,0.282859,1.400122,0.8657,0.828476,0.125908,1.42361,1.054828,0.839849,0.132741,1.75528,1.036129,0.82981,0.491773,1.412317,1.044084,0.831409,0.230101,1.438068,0.882725,0.603395,0.235886,2,2.0,0.0,5.0,2.0,2.0
339,-0.764376,0.148811,0.282916,0.021553,-0.45352,0.513687,0.05337,0.02655,-0.438908,0.529559,0.30936,0.032233,-1.712136,-1.640129,0.761269,1.656196,-0.963662,-0.531371,0.290124,0.336042,-0.731046,0.180869,0.062784,-0.077004,-2.0001,-2.340659,0.890006,2.75597,-1.700481,-2.151056,0.651815,2.173005,-1.472032,-1.396281,0.124223,0.970629,1,1.0,5.0,1.0,4.0,5.0
340,0.999568,0.323619,-0.137607,-0.560529,0.726317,0.338911,-0.366695,-0.554203,0.748864,0.354598,-0.532158,-0.758027,0.640339,0.37301,-0.378649,-0.50945,0.365966,0.385456,-0.367863,-0.714624,0.680625,0.224567,-0.116539,-0.496495,0.798026,0.24675,-0.313906,-0.561342,0.819403,0.256241,-0.066563,-0.557562,0.841124,0.488282,-0.295052,-0.551339,3,4.0,0.0,3.0,3.0,3.0
341,-0.102897,1.19766,1.244111,0.815302,-0.37978,0.994319,0.953509,0.607303,-0.364672,1.010702,1.271094,0.822492,0.125735,1.248287,1.361226,0.863886,-0.077243,1.258626,1.366829,0.861375,0.160536,1.273318,1.736462,0.866849,0.135312,1.036129,1.431766,0.913019,0.152375,1.21916,1.130733,0.7027,-0.128909,0.707417,0.842981,0.708221,0,0.0,0.0,0.0,0.0,0.0
342,-0.102897,-0.288209,-0.798429,-0.930945,-0.37978,-0.753436,-0.78676,-0.765386,-0.884323,-1.22005,-1.253459,-0.547291,-0.09481,-0.370976,-1.218588,-0.826374,-0.668189,-0.662347,-1.2053,-0.819691,-1.176837,-1.261162,-1.431571,-0.653804,-0.159228,-0.84961,-1.096448,-0.824621,-0.736996,-0.969292,-1.323724,-0.610073,-1.024324,-1.2648,-0.834119,-0.813747,4,4.0,2.0,4.0,0.0,4.0
343,0.63208,0.804341,0.643364,0.021553,0.947536,0.819544,0.353416,0.02655,0.971571,0.835741,0.129035,-0.125819,0.787369,0.635593,0.161312,-0.192527,0.809176,0.647407,0.17049,-0.189291,0.829222,0.661547,-0.056765,-0.181877,0.798026,0.509876,0.047268,-0.245408,0.819403,0.693931,0.292626,-0.242497,0.841124,0.532109,0.064327,-0.236449,2,2.0,4.0,2.0,1.0,2.0
344,0.926071,0.542129,0.282916,-0.24303,0.947536,0.557381,0.05337,-0.079042,1.268514,0.573299,0.30936,-0.073135,1.007913,0.679357,0.341299,-0.192527,1.03078,0.516432,0.110673,-0.189291,0.754923,0.705245,-0.116539,-0.181877,1.46074,0.992274,0.348246,0.228494,1.189974,0.825239,0.651815,0.020058,1.214214,0.838898,0.363809,0.025959,2,3.0,3.0,2.0,2.0,2.0
345,0.411587,0.148811,-0.618205,-0.401779,0.726317,0.338911,-0.186668,-0.395816,0.748864,0.529559,0.068926,-0.178503,0.34628,-0.195921,-0.678627,-0.45663,0.365966,0.167164,-0.188412,-0.662091,0.680625,0.355661,0.062784,-0.234313,0.135312,0.027478,-0.79547,-0.403375,0.448832,-0.093911,-0.545481,-0.767606,0.468035,-0.08147,-0.354948,-0.761265,5,1.0,3.0,5.0,5.0,1.0
346,-1.058367,-1.424462,-1.939848,-1.724694,-1.043438,-1.408844,-1.746909,-1.504527,-1.032794,-1.657452,-1.734326,-1.495602,-0.976988,-1.508837,-1.578562,-1.24894,-0.963662,-1.491858,-1.803469,-1.607691,-0.953942,-1.610746,-1.790217,-1.597658,-1.263751,-1.55128,-1.457622,-1.193211,-0.959339,-1.406983,-1.623048,-1.345226,-0.725852,-1.396281,-1.612773,-1.54849,4,5.0,4.0,1.0,5.0,4.0
347,-0.764376,-0.768932,-1.639474,-1.354278,-0.45352,-0.447579,-1.446863,-0.976569,-0.141965,-0.563946,-1.614109,-1.179498,-0.462384,-0.721087,-1.518567,-1.30176,-0.151111,-0.531371,-1.265117,-1.082358,-0.136658,-0.343506,-1.252249,-0.915985,-0.895577,-1.068882,-1.277035,-1.140555,-0.662882,-0.925523,-1.0244,-0.925139,-0.651234,-0.914184,-1.253394,-0.761265,5,1.0,1.0,5.0,1.0,5.0
348,0.63208,0.323619,-0.197682,-0.454696,0.652577,0.164136,-0.426705,-0.659795,0.674628,0.354598,-0.171507,-0.441923,0.713854,0.504301,0.101317,-0.403809,0.439835,0.341798,-0.128595,-0.557024,0.457729,0.049776,-0.355636,-0.391622,0.945296,0.378313,-0.133319,-0.350719,0.671174,0.212472,-0.365887,-0.347519,0.691889,0.225319,-0.115362,-0.341412,3,2.0,4.0,1.0,3.0,3.0
349,1.661048,0.848043,0.643364,0.180303,1.684934,0.688462,0.113379,0.02655,1.045807,0.529559,0.129035,-0.178503,0.640339,0.197954,-0.618631,-0.50945,0.070493,0.036189,-1.025849,-0.924758,-0.136658,-0.168714,-1.252249,-1.073294,-0.674672,-0.761901,-1.939186,-1.351178,-0.366425,-0.61914,-1.682913,-1.345226,-0.352763,-0.738876,-1.912255,-1.496009,4,5.0,4.0,4.0,5.0,4.0
350,0.411587,-0.200805,-0.618205,-0.613446,0.431358,-0.185416,-0.84677,-0.606999,0.154978,-0.170284,-0.8327,-0.810711,0.05222,-0.195921,-0.91861,-0.879195,0.070493,-0.182104,-1.145483,-0.662091,0.383431,0.006078,-0.893604,-0.653804,-0.159228,-0.45492,-1.638209,-1.193211,-0.440539,-0.575371,-1.443454,-1.345226,0.169563,-0.256778,-1.013809,-0.971192,5,5.0,2.0,1.0,0.0,5.0
351,-1.940339,-2.385906,1.724709,2.614465,-1.707096,-2.282722,1.133537,2.243971,-1.700916,-2.138594,1.150877,2.034223,-1.859166,-2.252823,1.121243,2.237223,-1.850081,-2.146735,1.127561,2.017107,-1.54833,-2.004027,1.13872,2.020448,-1.484656,-2.165241,1.371571,2.229412,-1.478139,-2.151056,1.070868,2.225516,-1.695885,-2.228996,1.082566,2.230189,1,4.0,3.0,0.0,1.0,1.0
352,1.073066,0.629533,0.162766,-0.190113,1.095016,0.819544,0.173388,-0.184633,1.120043,0.835741,0.189143,0.032233,1.669547,1.248287,1.121243,0.494142,1.695595,1.258626,1.127561,0.283508,1.720804,1.054828,0.839849,0.132741,2.049819,1.211546,1.130788,0.702396,2.079345,1.438005,0.831409,0.492656,1.811158,1.233342,0.842981,0.498294,2,4.0,2.0,2.0,5.0,2.0
353,0.117596,-0.288209,-0.798429,-0.772195,-0.158561,-0.447579,-1.446863,-1.187752,-0.438908,-0.738907,-1.854543,-1.33755,0.34628,0.022899,-0.858614,-0.720733,0.365966,-0.182104,-0.846398,-0.714624,-0.136658,-0.168714,-1.013152,-0.915985,-0.085593,0.071332,-0.79547,-0.771965,0.226489,0.081165,-0.784941,-0.557562,0.244181,-0.08147,-1.013809,-0.761265,5,3.0,0.0,5.0,1.0,5.0
354,-0.176394,-0.200805,-1.038727,-0.719279,0.062659,-0.185416,-0.84677,-0.501408,0.377685,0.048417,-0.351833,-0.494607,-0.09481,-0.633559,-0.798618,-0.562271,-0.077243,-0.444054,-0.786581,-0.557024,0.234834,-0.081318,-0.774055,-0.548931,-0.380132,-0.542629,-0.735275,-0.245408,-0.069968,-0.531602,-0.725076,-0.45254,-0.054291,-0.344432,-0.714327,-0.446376,4,1.0,4.0,4.0,0.0,4.0
355,-1.27886,-1.774078,-0.43798,0.497802,-0.2323,-0.709742,-1.146816,-1.240548,0.080742,-0.170284,-0.892808,-1.021446,-0.168324,-0.589796,-0.798618,-0.984836,-0.151111,-0.269421,-0.786581,-1.187424,0.160536,-0.081318,-0.774055,-0.758677,0.356217,0.027478,-0.855666,-0.508686,0.07826,0.037396,-0.365887,-0.925139,0.094945,0.050011,-0.834119,-0.91871,3,0.0,1.0,3.0,3.0,3.0
356,-1.866841,-2.2548,1.123962,2.244049,-1.854576,-2.151641,1.133537,2.032788,-1.552444,-2.007374,1.150877,2.034223,-1.491592,-2.165295,1.361226,2.237223,-1.48074,-2.146735,1.067744,2.227241,-1.696927,-2.222517,1.078945,2.230194,-1.484656,-1.902115,0.348246,1.597543,-1.700481,-2.019749,0.891274,1.962961,-1.695885,-2.141341,1.501841,2.545079,1,4.0,3.0,0.0,1.0,1.0
357,0.044099,-0.025997,-0.918578,-0.666362,0.357618,-0.185416,-0.906779,-0.870978,0.080742,-0.345245,-0.892808,-0.863395,0.125735,-0.108393,-1.038601,-0.984836,0.144362,-0.269421,-1.2053,-0.767158,0.160536,-0.081318,-1.013152,-0.758677,0.061677,-0.367211,-0.855666,-0.719309,0.07826,-0.356526,-1.0244,-0.715095,-0.128909,-0.169124,-1.013809,-0.708784,5,0.0,5.0,5.0,5.0,5.0
358,-1.205362,-1.337058,-1.038727,-0.348863,-1.412137,-1.190375,-1.026798,-0.501408,-1.181266,-1.30753,-1.013025,-0.494607,-1.197532,-1.377545,-1.038601,-0.773554,-1.185267,-1.360882,-1.265117,-0.924758,-1.176837,-1.217464,-1.491346,-1.335476,-1.190116,-1.288154,-1.698404,-1.245867,-0.959339,-1.144368,-1.443454,-1.240204,-1.17356,-1.133319,-1.193498,-1.023674,4,0.0,4.0,5.0,2.0,0.0
359,-1.646348,-1.905184,0.643364,1.503217,-1.633357,-1.889477,0.653462,1.50483,-1.403973,-1.876153,0.369468,1.718119,-1.197532,-1.77142,0.401295,1.022348,-0.668189,-1.229907,0.17049,0.441108,-0.359554,-0.605693,-0.295861,-0.181877,-0.085593,-0.542629,-0.494492,-0.666654,0.152375,-0.356526,-0.725076,-1.03016,-0.054291,-0.344432,-1.433084,-1.2336,1,5.0,1.0,1.0,1.0,2.0
360,0.044099,-0.025997,-0.43798,-0.878029,0.062659,-0.01064,-0.666742,-0.659795,0.080742,0.004676,-0.892808,-0.863395,0.419794,0.329246,-0.138666,-0.403809,0.439835,0.210823,-0.367863,-0.557024,-0.136658,-0.081318,-0.774055,-0.968422,0.356217,0.202896,-0.374101,-0.350719,-0.144082,-0.356526,-0.365887,-0.137475,-0.875088,-0.870357,-0.115362,0.393331,3,2.0,1.0,3.0,3.0,1.0
361,-0.176394,-0.375613,-1.098802,-1.089695,-0.158561,-0.185416,-1.086807,-1.082161,-0.141965,-0.170284,-1.073134,-0.810711,-0.241839,-0.195921,-1.158593,-0.879195,-0.22498,-0.356737,-0.906215,-0.872224,-0.210957,-0.168714,-0.893604,-0.863549,-0.159228,-0.279503,-1.036253,-0.982588,-0.144082,-0.268987,-1.0244,-0.97765,-0.42738,-0.08147,-1.193498,-0.971192,5,4.0,3.0,1.0,5.0,5.0
362,-1.719846,-2.03629,0.883663,1.7678,-1.707096,-2.020559,0.653462,1.610422,-1.255501,-1.657452,0.67001,1.402015,-1.197532,-1.640129,0.641278,1.497734,-0.668189,-0.880639,-0.128595,0.598708,0.086237,-0.168714,-0.116539,-0.129441,-0.085593,-0.279503,-0.79547,-0.929932,-0.069968,-0.268987,-1.263859,-1.135182,-0.054291,-0.256778,-1.013809,-1.128637,1,1.0,1.0,1.0,2.0,1.0
363,-0.470385,-0.375613,-1.339101,-1.089695,-0.158561,-0.185416,-1.086807,-1.082161,-0.141965,-0.476466,-1.313567,-1.284866,-0.462384,-0.721087,-1.578562,-1.24894,-0.22498,-0.356737,-1.384751,-1.029824,0.086237,-0.168714,-0.893604,-0.863549,-0.453767,-0.586483,-1.878991,-1.351178,-0.440539,-0.750447,-1.862507,-1.345226,-0.128909,-0.256778,-1.433084,-0.971192,5,0.0,4.0,5.0,5.0,5.0
364,-0.764376,-0.900038,0.282916,0.709468,-0.748479,-1.015599,0.05337,0.501711,-0.958558,-1.001348,0.068926,0.348336,-0.462384,-0.764851,0.101317,0.388501,-0.742057,-0.749664,-0.128595,0.178442,-0.731046,-0.867881,-0.534958,0.027868,-0.674672,-0.367211,-0.133319,-0.140096,-0.885225,-0.531602,-0.126428,-0.137475,-0.651234,-0.51974,-0.354948,-0.131486,4,4.0,2.0,2.0,4.0,4.0
365,-1.719846,-2.385906,0.523215,2.085299,-1.485877,-1.889477,-0.186668,0.924077,-1.478209,-1.876153,-0.411941,0.506388,-1.712136,-2.340351,0.641278,2.342865,-1.702344,-2.234051,0.649025,1.964574,-1.474031,-1.872933,-0.116539,0.971722,-2.0001,-2.384513,0.649224,2.282068,-1.996938,-2.45744,0.651815,2.43556,-1.845121,-2.141341,0.663291,2.072744,1,1.0,4.0,1.0,0.0,4.0
366,1.220062,0.891745,0.523215,0.127386,1.242496,0.906932,0.533444,0.132141,1.268514,0.923221,0.549793,0.1376,1.301973,0.504301,0.341299,0.018756,1.03078,0.691066,0.649025,0.020842,1.349311,0.705245,0.361655,0.185177,1.166201,0.816857,0.649224,0.017871,1.189974,0.606393,0.352491,0.020058,0.99036,0.619763,0.363809,0.025959,2,1.0,5.0,2.0,2.0,2.0
367,0.779075,1.41617,1.724709,1.079884,0.800057,1.431258,1.73363,0.871281,0.526157,1.448104,1.391311,0.717124,0.419794,1.423343,1.421222,0.916707,0.439835,1.43326,1.725731,0.913908,0.457729,1.22962,1.736462,0.919286,0.061677,1.299255,1.672549,0.702396,-0.218196,1.306698,1.070868,0.912743,-0.203527,1.320996,1.382048,0.918148,0,0.0,4.0,1.0,0.0,0.0
368,-0.396887,-0.637825,-1.519325,-1.354278,-0.084821,-0.622354,-1.506872,-1.34614,-0.364672,-0.432726,-1.493892,-1.33755,-0.09481,-0.370976,-1.458571,-1.24894,-0.077243,-0.531371,-1.444568,-1.239957,-0.06236,-0.343506,-1.431571,-1.230603,-0.159228,-0.367211,-1.337231,-1.0879,-0.144082,-0.356526,-1.084265,-1.082671,-0.128909,-0.344432,-1.073705,-1.076155,5,5.0,2.0,4.0,2.0,5.0
369,0.63208,0.323619,-0.197682,-0.24303,0.652577,0.338911,-0.186668,-0.237429,0.674628,0.354598,0.068926,-0.441923,0.713854,0.504301,0.341299,-0.192527,1.03078,0.516432,-0.128595,-0.399425,0.754923,0.530453,-0.116539,-0.181877,0.945296,0.378313,0.107463,0.017871,1.189974,0.606393,0.113031,-0.137475,1.214214,0.619763,0.663291,-0.131486,3,3.0,4.0,3.0,3.0,3.0
370,-0.470385,-0.550421,-1.519325,-1.301361,-0.45352,-0.534967,-1.506872,-1.293344,-0.438908,-0.520206,-1.493892,-1.284866,-0.09481,-0.633559,-1.518567,-1.354581,-0.372716,-0.444054,-1.504385,-1.502624,-0.359554,-0.430902,-1.252249,-1.335476,-0.085593,-0.542629,-1.457622,-1.403834,-0.366425,-0.531602,-1.443454,-1.397737,-0.352763,-0.344432,-1.193498,-1.391045,5,2.0,5.0,5.0,5.0,5.0
371,-0.102897,0.236215,0.403065,0.233219,-0.084821,0.644768,0.713472,0.448916,-0.364672,0.66078,0.429577,0.453704,-0.388869,0.504301,0.821265,0.282859,-0.077243,0.8657,0.828476,0.283508,-0.06236,0.880036,1.13872,0.499795,0.135312,0.860711,0.589028,0.491773,0.152375,0.869008,0.831409,0.492656,0.169563,1.058033,1.142463,0.498294,0,2.0,0.0,0.0,0.0,0.0
372,0.338089,-0.025997,-0.43798,-0.878029,0.062659,-0.01064,-0.426705,-0.870978,0.080742,0.004676,-0.652375,-0.652659,0.419794,0.197954,-0.558636,-0.773554,0.439835,0.341798,-0.128595,-0.399425,0.457729,0.224567,-0.355636,-0.548931,0.356217,0.027478,-0.614884,-0.719309,0.374717,0.212472,-0.365887,-0.347519,-0.128909,-0.344432,-0.354948,-0.131486,3,4.0,1.0,3.0,3.0,3.0
373,0.411587,0.192513,-0.377906,-0.560529,-0.158561,-0.098028,-0.78676,-0.976569,-0.438908,-0.257765,-0.772592,-0.547291,-0.168324,-0.370976,-0.378649,-0.139706,-0.889794,-0.880639,-0.128595,0.388575,-1.176837,-1.479652,0.660526,1.338776,-1.411021,-1.902115,1.552157,2.387379,-1.626367,-2.151056,1.549787,2.750625,-1.621268,-2.141341,1.921116,2.755006,1,5.0,5.0,1.0,0.0,1.0
374,0.779075,0.629533,0.403065,0.021553,1.095016,0.644768,0.713472,0.237733,1.120043,0.835741,0.730119,0.242968,0.787369,0.854412,0.521286,0.124397,0.809176,0.691066,0.529392,0.125908,1.126416,0.880036,0.540978,0.132741,0.724391,1.036129,0.589028,0.228494,1.11586,1.044084,0.831409,0.230101,0.766507,1.058033,0.303913,0.235886,2,5.0,5.0,2.0,2.0,1.0
375,0.926071,0.367321,-0.377906,-0.507613,0.652577,0.207829,-0.366695,-0.501408,0.674628,0.048417,-0.351833,-0.705343,0.787369,0.066663,-0.558636,-0.773554,0.21823,0.079847,-0.308046,-0.557024,0.234834,-0.081318,-0.295861,-0.548931,-0.085593,-0.674192,0.047268,0.28115,-0.959339,-1.275675,0.532085,1.070276,-0.949706,-1.2648,0.303913,0.498294,3,5.0,4.0,3.0,3.0,3.0
376,-1.57285,-2.03629,0.282916,1.132801,-1.338398,-2.239028,0.05337,1.346443,-1.552444,-2.138594,0.30936,1.349331,-0.462384,-1.20249,0.281304,0.916707,-1.702344,-2.234051,0.290124,1.649374,-1.696927,-2.222517,0.301881,1.496085,0.135312,-0.104085,-0.374101,0.017871,-0.736996,-1.406983,0.113031,1.595385,-1.695885,-2.228996,0.124223,1.757854,1,3.0,1.0,1.0,1.0,0.0
